FoliageArthID,BeatSheetFK,CCGroup,Length,Quantity,PhotoURL,CCNotes,TaxonLevel,Taxon,ITISID,TotalMass
107374,132748,beetle,5,1,NA,"Lampyridae, lost",order,Coleoptera,NA,NA
106477,132213,beetle,2,1,NA,Lost,order,Coleoptera,NA,NA
106478,132213,beetle,3,1,NA,NA,family,Staphylinidae,NA,0.5
106479,132213,other,3,1,NA,Psocodea,order,Psocodea,NA,1.7
106480,132214,beetle,4,1,NA,NA,species,Microtonus sericans,NA,3.3
106481,132214,spider,3,1,NA,NA,family,Araneidae,NA,5.5
106482,132214,unidentified,8,1,NA,Lost,NA,NA,NA,NA
106483,132215,leafhopper,2,1,NA,"Cicadellidae, lost",family,Cicadellidae,NA,NA
106484,132215,daddylonglegs,4,1,NA,NA,family,Phalangiidae,NA,31.2
106485,132215,beetle,2,1,NA,NA,family,Curculionidae,NA,3.1
106486,132215,daddylonglegs,3,1,NA,NA,family,Phalangiidae,NA,5.9
106487,132215,grasshopper,3,1,NA,NA,family,Gryllidae,NA,0.9
106490,132218,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,2.8
106500,132223,leafhopper,3,1,NA,NA,family,Cicadellidae,NA,2.6
106501,132223,unidentified,5,1,NA,Lost,NA,NA,NA,NA
106504,132227,moths,4,1,NA,Lost,order,Lepidoptera,NA,NA
106506,132232,aphid,2,1,NA,NA,family,Aphididae,NA,0.9
106509,132234,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,1
106510,132234,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
106520,132238,other,3,1,NA,Psocodea,order,Psocodea,NA,1.5
106521,132238,aphid,2,1,NA,NA,family,Aphididae,NA,1.2
106522,132238,spider,5,1,NA,NA,family,Anyphaenidae,NA,3.9
106523,132239,daddylonglegs,4,1,NA,NA,family,Phalangiidae,NA,17.4
106526,132241,beetle,5,1,NA,"Lampyridae, lost",family,Cantharidae,NA,NA
106527,132241,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,4.3
106528,132241,moths,6,1,NA,NA,order,Lepidoptera,NA,2.1
106532,132243,leafhopper,2,1,NA,NA,family,Cicadellidae,NA,2.5
106533,132243,moths,5,1,NA,NA,order,Lepidoptera,NA,3.9
106540,132246,beetle,3,2,NA,NA,species,Microtonus sericans,NA,2.6
106541,132246,beetle,2,1,NA,NA,family,Curculionidae,NA,4
106542,132246,beetle,3,1,NA,NA,family,Staphylinidae,NA,2.1
106543,132246,beetle,6,1,NA,Elateridae,family,Elateridae,NA,11.2
106544,132246,beetle,4,1,NA,Elateridae,family,Elateridae,NA,5
106546,132250,spider,4,1,NA,Lost,order,Araneae,NA,NA
106547,132250,spider,5,1,NA,Lost,order,Araneae,NA,NA
106548,132250,beetle,10,1,NA,"Lampyridae, lost",family,Cantharidae,NA,NA
106549,132250,leafhopper,2,1,NA,"Cicadellidae, lost",family,Cicadellidae,NA,NA
106550,132250,ant,4,1,NA,NA,genus,Camponotus,NA,2.3
106551,132250,spider,2,1,NA,NA,family,Araneidae,NA,1.2
106561,132255,beetle,2,2,NA,NA,species,Microtonus sericans,NA,1.2
106562,132255,beetle,3,1,NA,NA,species,Microtonus sericans,NA,2.2
106563,132257,beetle,2,1,NA,NA,family,Curculionidae,NA,2.3
106564,132257,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,2.2
106565,132257,beetle,5,1,NA,Elateridae,family,Elateridae,NA,5.6
106566,132257,beetle,5,1,NA,NA,species,Isomira pulla,NA,5
106569,132259,beetle,5,2,NA,Elateridae,family,Elateridae,NA,12.8
106570,132260,beetle,11,1,NA,Lampyridae,family,Cantharidae,NA,36.8
106764,132398,beetle,3,1,NA,NA,species,Microtonus sericans,NA,1.2
106765,132398,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,2.1
106766,132398,beetle,4,1,NA,Elateridae,family,Elateridae,NA,5.1
106767,132398,beetle,5,1,NA,Elateridae,family,Elateridae,NA,6.7
206767,132399,ant,8,1,NA,NA,genus,Camponotus,NA,17.9
106768,132399,ant,7,1,NA,NA,genus,Formica,NA,10
106769,132399,beetle,4,1,NA,Elateridae,family,Elateridae,NA,6
106770,132399,truebugs,2,1,NA,nymph,suborder,Heteroptera,NA,0.5
106777,132404,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,3.2
106778,132404,beetle,4,1,NA,Elateridae,family,Elateridae,NA,3.9
106779,132406,beetle,4,1,NA,Elateridae,family,Elateridae,NA,6.1
106780,132406,spider,2,1,NA,Irregular stringy web on branch,family,Araneidae,NA,0.8
106783,132408,beetle,4,1,NA,Elateridae,family,Elateridae,NA,2.7
106784,132408,ant,3,1,NA,NA,genus,Crematogaster,NA,1.2
106785,132408,ant,3,1,NA,NA,species,Prenolepis imparis,NA,0.2
106788,132410,grasshopper,3,1,NA,"Cricket, extremely long antennae, lost",family,Gryllidae,NA,NA
106789,132410,ant,3,1,NA,NA,species,Prenolepis imparis,NA,0.5
106790,132410,spider,2,1,NA,NA,family,Thomisidae,NA,0.8
106795,132413,beetle,5,1,NA,Elateridae,family,Elateridae,NA,9.5
106796,132414,ant,4,2,NA,NA,genus,Camponotus,NA,4.2
106797,132415,beetle,5,1,NA,Elateridae,family,Elateridae,NA,5.7
106826,132431,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,2.2
106830,132436,beetle,5,1,NA,Lampyridae,species,Rhagonycha mollis,NA,12.1
206830,132436,spider,2,2,NA,NA,family,Thomisidae,NA,2.2
106831,132436,beetle,4,1,NA,Elateridae,family,Elateridae,NA,3.8
106832,132439,beetle,6,2,NA,Lampyridae,species,Rhagonycha mollis,NA,17.5
106833,132439,other,2,1,NA,Psocodea,order,Psocodea,NA,0.4
106834,132439,other,3,1,NA,Psocodea,order,Psocodea,NA,1.7
106835,132443,beetle,2,1,NA,NA,species,Microtonus sericans,NA,0.9
106843,132450,other,3,1,NA,Psocodea,order,Psocodea,NA,0.2
106846,132452,daddylonglegs,5,1,NA,NA,family,Phalangiidae,NA,53.6
106847,132453,beetle,3,1,NA,NA,species,Microtonus sericans,NA,1.4
106848,132453,spider,3,1,NA,NA,family,Araneidae,NA,1.7
107306,132711,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
107307,132711,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,NA
107308,132711,grasshopper,2,1,NA,NA,NA,NA,NA,NA
107322,132721,grasshopper,3,1,NA,NA,NA,NA,NA,NA
107323,132721,spider,2,1,NA,NA,NA,Araneae,NA,NA
107324,132722,grasshopper,3,1,NA,NA,NA,NA,NA,NA
107325,132722,truebugs,3,1,NA,NA,suborder,NA,NA,NA
107326,132722,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
107327,132723,beetle,3,1,NA,NA,NA,NA,NA,NA
107328,132723,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
107329,132723,other,4,1,NA,Brown lacewing,NA,NA,NA,NA
107331,132726,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
107332,132726,beetle,7,1,NA,Lampyridae,order,Coleoptera,NA,NA
107333,132726,beetle,9,1,NA,"Lampyridae, lost",order,Coleoptera,NA,NA
107334,132726,spider,4,1,NA,NA,NA,Araneae,NA,NA
107341,132729,beetle,3,1,NA,Elateridae,family,Elateridae,NA,NA
107342,132729,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
107343,132729,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
107344,132731,ant,5,1,NA,NA,family,Formicidae,NA,NA
107345,132731,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,NA
107346,132731,beetle,3,1,NA,NA,NA,NA,NA,NA
107347,132731,truebugs,3,1,NA,Lost,suborder,Heteroptera,NA,NA
107348,132732,beetle,2,2,NA,NA,NA,NA,NA,NA
107349,132732,beetle,5,1,NA,Lampyridae,order,Coleoptera,NA,NA
107350,132732,beetle,7,1,NA,"Lampyridae, lost",order,Coleoptera,NA,NA
107351,132732,spider,2,1,NA,NA,NA,Araneae,NA,NA
107352,132732,beetle,5,1,NA,"Elateridae, lost",family,Elateridae,NA,NA
107353,132733,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
107354,132734,beetle,2,1,NA,NA,NA,NA,NA,NA
107355,132734,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
107356,132735,beetle,2,1,NA,NA,NA,NA,NA,NA
107357,132735,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,NA
107358,132736,spider,4,1,NA,NA,NA,Araneae,NA,NA
107359,132737,ant,4,1,NA,Lost,family,Formicidae,NA,NA
107360,132737,beetle,5,1,NA,Lampyridae,order,Coleoptera,NA,NA
107361,132738,beetle,5,1,NA,Lampyridae,order,Coleoptera,NA,NA
107362,132739,beetle,3,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
107366,132743,leafhopper,3,1,NA,"Cicadellidae, lost",suborder,Auchenorrhyncha,NA,NA
107367,132744,grasshopper,3,1,NA,"Cricket, lost",order,NA,NA,NA
107368,132745,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,NA
107369,132745,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
107370,132745,bee,4,1,NA,NA,NA,Hymenoptera,NA,NA
107371,132746,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,NA
107372,132746,moths,3,1,NA,NA,NA,Lepidoptera,NA,NA
107375,132748,daddylonglegs,3,2,NA,NA,NA,Opiliones,NA,NA
107958,133017,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
107959,133017,unidentified,2,1,NA,Green w black head and clear wings,NA,NA,NA,NA
107960,133019,beetle,6,1,NA,Lampyridae,order,Coleoptera,NA,NA
107961,133019,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
107962,133019,spider,2,1,NA,NA,NA,Araneae,NA,NA
107963,133019,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
107964,133020,beetle,2,1,NA,NA,NA,NA,NA,NA
107965,133021,beetle,7,2,NA,Lampyridae,order,Coleoptera,NA,NA
107966,133022,spider,2,1,NA,NA,NA,Araneae,NA,NA
107967,133022,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
107968,133023,beetle,6,1,NA,NA,NA,NA,NA,NA
107969,133024,beetle,7,2,NA,Elateridae,family,Elateridae,NA,NA
107970,133025,beetle,7,1,NA,Lampyridae,order,Coleoptera,NA,NA
107971,133025,beetle,6,2,NA,Elateridae,family,Elateridae,NA,NA
107972,133025,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
107973,133027,beetle,2,1,NA,NA,NA,NA,NA,NA
107974,133027,beetle,3,1,NA,NA,NA,NA,NA,NA
107975,133027,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,NA
107976,133027,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
107977,133028,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
107978,133028,other,3,1,NA,"Psocodea, lost",order,Psocodea,NA,NA
107979,133029,beetle,7,1,NA,Elateridae,family,Elateridae,NA,NA
107985,133035,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
107986,133035,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
107987,133035,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
107988,133035,beetle,6,1,NA,Lampyridae,order,Coleoptera,NA,NA
107993,133038,beetle,7,3,NA,Elateridae,family,Elateridae,NA,NA
107994,133038,beetle,5,1,NA,NA,NA,NA,NA,NA
107995,133038,beetle,4,1,NA,NA,NA,NA,NA,NA
107996,133038,beetle,4,2,NA,Mordellidae,family,Mordellidae,NA,NA
107997,133038,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,NA
107998,133038,spider,4,1,NA,NA,NA,Araneae,NA,NA
107999,133038,aphid,2,1,NA,Apidae,suborder,Sternorrhyncha,NA,NA
108001,133040,spider,3,1,NA,Lost,order,Araneae,NA,NA
108002,133040,beetle,7,2,NA,Elateridae,family,Elateridae,NA,NA
108003,133040,beetle,7,2,NA,Lampyridae,order,Coleoptera,NA,NA
108004,133040,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
108005,133040,ant,3,2,NA,NA,family,Formicidae,NA,NA
108006,133041,beetle,7,1,NA,Elateridae,family,Elateridae,NA,NA
108007,133041,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
108008,133041,beetle,5,1,NA,Elateridae,family,Elateridae,NA,NA
108014,133045,fly,6,1,NA,"Leggy, lost",order,Diptera,NA,NA
108015,133045,ant,5,1,NA,NA,family,Formicidae,NA,NA
108016,133045,leafhopper,3,1,NA,Lost,suborder,Auchenorrhyncha,NA,NA
108017,133045,spider,2,1,NA,NA,NA,Araneae,NA,NA
108020,133047,ant,5,1,NA,NA,family,Formicidae,NA,NA
108021,133049,beetle,2,1,NA,NA,NA,NA,NA,NA
108022,133049,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,NA
108023,133049,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
108028,133051,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
108029,133051,spider,3,1,NA,NA,NA,Araneae,NA,NA
108228,133242,truebugs,5,1,NA,"Lost, Tingidae?",suborder,Tingidae,NA,NA
108229,133243,beetle,5,1,NA,NA,NA,NA,NA,NA
108230,133243,beetle,2,1,NA,Mordellidae,family,Mordellidae,NA,NA
108231,133244,leafhopper,3,2,NA,Lost 1,suborder,Auchenorrhyncha,NA,NA
108232,133245,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
108233,133245,beetle,7,1,NA,Elateridae,family,Elateridae,NA,NA
108234,133245,spider,2,1,NA,NA,NA,Araneae,NA,NA
108235,133246,fly,6,1,NA,NA,NA,Diptera,NA,NA
108239,133248,beetle,3,1,NA,NA,NA,NA,NA,NA
108240,133248,beetle,2,2,NA,NA,NA,NA,NA,NA
108241,133248,other,2,26,NA,Psocodea,order,Psocodea,NA,NA
108244,133250,beetle,2,1,NA,NA,NA,NA,NA,NA
108245,133250,beetle,2,1,NA,NA,NA,NA,NA,NA
108246,133250,other,2,13,NA,Psocodea,order,Psocodea,NA,NA
108247,133251,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
108249,133253,beetle,2,1,NA,NA,NA,NA,NA,NA
108250,133253,other,2,10,NA,Psocodea,order,Psocodea,NA,NA
108251,133254,beetle,5,1,NA,Curculionidae,order,Coleoptera,NA,NA
108256,133256,leafhopper,3,1,NA,"Cicadellidae, lost",suborder,Auchenorrhyncha,NA,NA
108257,133256,truebugs,4,1,NA,NA,suborder,NA,NA,NA
108258,133256,truebugs,5,1,NA,NA,suborder,NA,NA,NA
108259,133256,other,2,14,NA,Psocodea,order,Psocodea,NA,NA
108260,133257,truebugs,5,1,NA,Miridae,suborder,Heteroptera,NA,NA
108261,133257,fly,5,1,NA,NA,NA,Diptera,NA,NA
108262,133257,other,2,10,NA,Psocodea,order,Psocodea,NA,NA
108271,133259,other,2,6,NA,Psocodea,order,Psocodea,NA,NA
108272,133259,other,10,3,NA,"Mantodea, lost 1",NA,NA,NA,NA
108273,133259,truebugs,2,1,NA,NA,suborder,NA,NA,NA
108274,133259,truebugs,4,1,NA,Miridae,suborder,Heteroptera,NA,NA
108275,133259,spider,5,1,NA,Lost,order,Araneae,NA,NA
108277,133261,other,2,9,NA,Psocodea,order,Psocodea,NA,NA
108278,133261,truebugs,2,2,NA,NA,suborder,NA,NA,NA
108282,133263,other,2,8,NA,Psocodea,order,Psocodea,NA,NA
108283,133263,beetle,2,1,NA,Curculionidae,order,Coleoptera,NA,NA
108284,133263,bee,2,1,NA,NA,NA,Hymenoptera,NA,NA
108294,133267,beetle,2,1,NA,NA,NA,NA,NA,NA
108295,133268,truebugs,2,1,NA,NA,suborder,NA,NA,NA
108296,133268,truebugs,5,1,NA,NA,suborder,NA,NA,NA
108297,133271,other,7,1,NA,Neuroptera larva,NA,NA,NA,NA
108298,133272,spider,5,1,NA,"Salticidae, black with white spots",order,Araneae,NA,NA
108299,133272,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
108300,133272,fly,2,1,NA,NA,NA,Diptera,NA,NA
108301,133273,ant,6,1,NA,NA,family,Formicidae,NA,NA
108302,133273,grasshopper,2,1,NA,Had long antennae but broke during capture,order,NA,NA,NA
108303,133276,ant,5,1,NA,Lost,family,Formicidae,NA,NA
108304,133276,moths,5,1,NA,Lost,order,Lepidoptera,NA,NA
108305,133256,other,4,1,NA,Trichoptera,order,Trichoptera,NA,NA
109154,133681,beetle,3,1,NA,NA,NA,NA,NA,NA
109155,133682,beetle,2,2,NA,NA,NA,NA,NA,NA
109156,133682,beetle,4,1,NA,NA,NA,NA,NA,NA
109157,133682,beetle,7,1,NA,Elateridae,family,Elateridae,NA,NA
109158,133683,other,3,1,NA,Neuroptera larva,NA,NA,NA,NA
109159,133684,grasshopper,3,1,NA,Oecanthus,order,Orthoptera,NA,NA
109160,133685,beetle,4,2,NA,NA,NA,NA,NA,NA
109161,133685,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
109162,133685,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,NA
109166,133688,beetle,6,1,NA,NA,NA,NA,NA,NA
109167,133688,beetle,7,1,NA,NA,NA,NA,NA,NA
109171,133691,grasshopper,3,1,NA,NA,NA,Orthoptera,NA,NA
109172,133692,beetle,2,1,NA,NA,NA,NA,NA,NA
109173,133692,beetle,5,1,NA,NA,NA,NA,NA,NA
109174,133692,other,2,2,NA,Psocodea,order,Psocodea,NA,NA
109177,133694,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
109178,133694,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
109179,133695,beetle,4,1,NA,Coccinellidae,order,Coleoptera,NA,NA
109180,133695,truebugs,3,1,NA,NA,suborder,NA,NA,NA
109181,133695,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109183,133697,bee,4,1,NA,Lost,order,Hymenoptera,NA,NA
109184,133697,leafhopper,3,1,NA,Lost,suborder,Auchenorrhyncha,NA,NA
109185,133697,beetle,7,1,NA,"Elateridae, lost",family,Elateridae,NA,NA
109186,133697,other,10,3,NA,Mantodea,NA,NA,NA,NA
109187,133697,other,2,5,NA,Psocodea,order,Psocodea,NA,NA
109188,133698,other,2,7,NA,Psocodea,order,Psocodea,NA,NA
109189,133698,unidentified,4,1,NA,"Larva, white velvety on back",NA,NA,NA,NA
109190,133698,bee,2,1,NA,Lost,order,Hymenoptera,NA,NA
109191,133698,beetle,2,1,NA,Staphylinidae,order,Coleoptera,NA,NA
109192,133699,other,2,12,NA,Psocodea,order,Psocodea,NA,NA
109193,133699,bee,2,1,NA,NA,NA,Hymenoptera,NA,NA
109194,133699,bee,3,1,NA,"Lost, same as 2mm",order,Hymenoptera,NA,NA
109195,133699,beetle,3,2,NA,NA,NA,NA,NA,NA
109201,133701,beetle,2,1,NA,Coccinellidae,order,Coleoptera,NA,NA
109202,133701,beetle,4,1,NA,Curculionidae,order,Coleoptera,NA,NA
109203,133701,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109204,133702,other,2,8,NA,Psocodea,order,Psocodea,NA,NA
109206,133704,other,2,8,NA,Psocodea,order,Psocodea,NA,NA
109207,133706,truebugs,4,1,NA,"Miridae, lost",suborder,Heteroptera,NA,NA
109208,133706,other,2,9,NA,Psocodea,order,Psocodea,NA,NA
109209,133706,beetle,2,2,NA,NA,NA,NA,NA,NA
109213,133709,other,2,12,NA,Psocodea,order,Psocodea,NA,NA
109214,133709,spider,3,1,NA,Salticidae,order,Araneae,NA,NA
109215,133709,spider,5,1,NA,Salticidae,order,Araneae,NA,NA
109216,133709,beetle,3,2,NA,NA,NA,NA,NA,NA
109224,133713,beetle,3,1,NA,NA,NA,NA,NA,NA
109225,133713,other,2,2,NA,Psocodea,order,Psocodea,NA,NA
109233,133716,beetle,3,1,NA,NA,NA,NA,NA,NA
109234,133716,truebugs,7,2,NA,NA,suborder,NA,NA,NA
109235,133716,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
109236,133717,truebugs,6,1,NA,NA,suborder,NA,NA,NA
109237,133719,truebugs,5,1,NA,Lost,suborder,Heteroptera,NA,NA
109238,133719,grasshopper,2,2,NA,NA,NA,Orthoptera,NA,NA
109239,133719,leafhopper,2,2,NA,Lost 1,suborder,Auchenorrhyncha,NA,NA
109559,133851,beetle,2,2,NA,Mordellidae,family,Mordellidae,NA,NA
109560,133851,fly,2,1,NA,NA,order,Diptera,NA,NA
109561,133852,fly,4,1,NA,NA,order,Diptera,NA,NA
109562,133852,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
109563,133852,beetle,2,1,NA,Mordellidae,family,Mordellidae,NA,NA
109564,133852,ant,2,1,NA,NA,family,Formicidae,NA,NA
109565,133852,leafhopper,2,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
109566,133852,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109567,133853,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
109568,133853,other,12,1,NA,Dermaptera,NA,NA,NA,NA
109569,133854,grasshopper,3,1,NA,Gryllidae,order,Orthoptera,NA,NA
109570,133854,beetle,12,1,NA,Elateridae,family,Elateridae,NA,NA
109571,133855,bee,2,1,NA,NA,order,Hymenoptera,NA,NA
109572,133855,other,2,1,NA,Collembola,NA,NA,NA,NA
109573,133855,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109574,133856,bee,2,1,NA,NA,order,Hymenoptera,NA,NA
109575,133856,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109576,133857,truebugs,4,1,NA,NA,suborder,Heteroptera,NA,NA
109577,133857,fly,2,1,NA,"Fuzzy wings, lost",order,Diptera,NA,NA
109578,133858,ant,3,8,NA,Crematogaster,family,Formicidae,NA,NA
109579,133858,beetle,5,1,NA,NA,order,Coleoptera,NA,NA
109580,133859,other,5,1,NA,Trichoptera,order,Trichoptera,NA,NA
109581,133859,fly,4,1,NA,Larva,order,Diptera,NA,NA
109582,133859,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109583,133859,ant,3,1,NA,Crematogaster,family,Formicidae,NA,NA
109584,133860,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109585,133860,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109586,133861,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109587,133862,truebugs,3,1,NA,NA,suborder,Heteroptera,NA,NA
109588,133865,fly,5,1,NA,Chironomidae,order,Diptera,NA,NA
109589,133865,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109590,133866,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
109591,133866,fly,2,1,NA,Fuzzy wings,order,Diptera,NA,NA
109592,133866,ant,3,1,NA,NA,family,Formicidae,NA,NA
109593,133867,ant,3,1,NA,NA,family,Formicidae,NA,NA
109594,133867,truebugs,3,1,NA,Corythucha,suborder,NA,NA,NA
109595,133868,other,2,4,NA,Psocodea,order,Psocodea,NA,NA
109596,133868,truebugs,2,1,NA,Corythucha,suborder,NA,NA,NA
109597,133869,bee,3,1,NA,NA,order,Hymenoptera,NA,NA
109598,133869,spider,4,1,NA,NA,order,Araneae,NA,NA
109599,133870,grasshopper,2,1,NA,Gryllidae,order,Orthoptera,NA,NA
109600,133870,other,2,2,NA,Psocodea,order,Psocodea,NA,NA
109601,133871,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
109602,133871,leafhopper,3,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
109603,133871,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109604,133872,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109605,133873,fly,2,2,NA,Lost,order,Diptera,NA,NA
