GroundArthID,PitfallID,TaxonLevel,Taxon,Number,TotalMass,Notes,TaxonID
1218,155,species,Narceus americanus,1,2670,NA,569659
1219,155,species,Brachyponera chinensis,65,85.1,NA,11
1220,156,order,Diptera,6,6.4,NA,118831
1221,156,species,Armadillidium nasatum,1,28.9,NA,594387
1222,156,species,Brachyponera chinensis,4,6.1,NA,11
1223,156,order,Collembola,1,1.4,NA,99237
1224,156,family,Carabidae,1,313.1,NA,109234
1225,156,family,Lycosidae,1,34,NA,847731
1226,157,family,Lycosidae,1,34.3,NA,847731
1227,157,order,Collembola,1,1.7,NA,99237
1228,157,family,Machilidae,1,10.8,NA,99225
1229,157,order,Diptera,1,1.4,NA,118831
1230,157,genus,Armadillidium,1,1.1,NA,93249
1231,157,family,Scarabaeidae,1,8.9,NA,114493
1232,157,genus,Tetramorium,1,1.3,NA,154245
1233,158,order,Collembola,1,1.6,NA,99237
1234,158,species,Brachyponera chinensis,4,5.6,NA,11
1235,158,order,Diptera,1,1.3,NA,118831
1236,158,genus,Ceuthophilus,2,1388.6,NA,657660
1237,158,order,Polydesmida,1,52.4,NA,154416
1238,158,order,Callipodida,1,88.2,NA,568965
1239,158,order,Spirobolida,1,30.5,NA,154419
1240,158,genus,Armadillidium,8,115.4,NA,93249
1241,159,order,Polydesmida,2,7.6,NA,154416
1242,159,order,Diptera,2,0.6,NA,118831
1243,159,family,Gryllidae,3,31.9,NA,102281
1244,159,genus,Armadillidium,6,68.9,NA,93249
1245,159,species,Brachyponera chinensis,19,29.3,NA,11
1246,159,order,Pseudoscorpiones,1,0.1,NA,690741
1247,159,class,Arachnida,1,0.1,NA,1117840
1248,160,order,Diptera,2,2.1,NA,118831
1249,160,genus,Armadillidium,4,135.8,NA,93249
1250,160,genus,Platydracus,1,317.3,NA,8
1251,160,genus,Ceuthophilus,1,706.2,NA,657660
1252,160,species,Narceus americanus,1,1318.9,NA,569659
1253,160,family,Lycosidae,1,68.7,NA,847731
1254,160,family,Gryllidae,3,7.7,NA,102281
1255,160,order,Polydesmida,2,94.8,NA,154416
1256,160,species,Brachyponera chinensis,34,50.3,NA,11
1257,161,family,Stratiomyidae,1,0.7,NA,130150
1258,161,genus,Armadillidium,6,121.2,NA,93249
1259,161,genus,Ceuthophilus,5,3609.2,NA,657660
1260,161,species,Brachyponera chinensis,11,15.4,NA,11
1261,162,order,Diptera,2,0.6,NA,118831
1262,162,order,Arachnida,1,0,NA,1117840
1263,162,order,Collembola,5,2.4,NA,99237
1265,162,genus,Ceuthophilus,2,400.1,NA,657660
1266,162,family,Lycosidae,2,104.1,NA,847731
1267,162,family,Staphylinidae,1,0.6,NA,113265
1268,162,species,Brachyponera chinensis,14,22,NA,11
1269,162,genus,Armadillidium,16,298.5,NA,93249
1271,163,family,Carabidae,3,750.8,NA,109234
1272,163,order,Polydesmida,2,125.1,NA,154416
1273,163,genus,Armadillidium,1,14.3,NA,93249
1276,163,family,Gryllidae,2,4.8,NA,102281
1277,163,family,Machilidae,1,4.7,NA,99225
1278,163,genus,Ceuthophilus,5,4139,NA,657660
1279,163,species,Brachyponera chinensis,7,9.6,NA,11
1280,164,genus,Armadillidium,1,33.5,NA,93249
1282,164,family,Carabidae,1,225,NA,109234
1283,164,genus,Ceuthophilus,4,2438.4,NA,657660
1284,164,species,Brachyponera chinensis,9,13.7,NA,11
1285,164,family,Gnaphosidae,1,0.5,NA,185556
1286,165,family,Machilidae,2,6.1,NA,99225
1287,165,order,Collembola,2,2.3,NA,99237
1288,165,species,Brachyponera chinensis,3,4.5,NA,11
1289,165,genus,Armadillidium,7,133.9,NA,93249
1291,165,family,Gryllidae,1,9.3,NA,102281
1292,165,genus,Ceuthophilus,3,3319.8,NA,657660
1293,165,order,Diptera,1,0.7,NA,118831
1294,166,order,Diptera,5,7.7,NA,118831
1295,166,order,Collembola,3,2.1,NA,99237
1296,166,family,Lycosidae,1,67.9,NA,847731
1298,166,order,Polydesmida,2,64.5,NA,154416
1299,166,genus,Armadillidium,7,149.5,NA,93249
1300,166,species,Brachyponera chinensis,7,10.4,NA,11
1301,167,order,Collembola,6,1.8,NA,99237
1302,167,order,Diptera,1,0.8,NA,118831
1304,167,family,Carabidae,2,521.8,NA,109234
1305,167,family,Gryllidae,1,1.3,NA,102281
1306,167,family,Lycosidae,1,83,NA,847731
1307,167,genus,Armadillidium,8,117.8,NA,93249
1308,167,genus,Ceuthophilus,3,1724.7,NA,657660
1309,167,species,Brachyponera chinensis,8,11.2,NA,11
1310,168,order,Diptera,2,0.2,NA,118831
1311,168,family,Gryllidae,1,1.1,NA,102281
1313,168,species,Brachyponera chinensis,2,2.6,NA,11
1314,168,family,Lycosidae,2,144.3,NA,847731
1315,168,family,Scarabaeidae,1,19.7,NA,114493
1316,168,family,Carabidae,1,241.8,NA,109234
1317,168,genus,Ceuthophilus,8,7618.5,NA,657660
1318,168,family,Machilidae,1,4.6,NA,99225
1319,169,order,Diptera,2,9.3,NA,118831
1320,169,family,Machilidae,1,3.4,NA,99225
1321,169,order,Collembola,11,7.3,NA,99237
1322,169,order,Blattodea,1,18.7,NA,914219
1323,169,family,Carabidae,1,269.5,NA,109234
1324,169,order,Polydesmida,1,33.4,NA,154416
1325,169,family,Lycosidae,1,59.4,NA,847731
1326,169,species,Brachyponera chinensis,4,5.1,NA,11
1327,169,genus,Ceuthophilus,2,1050.2,NA,657660
1328,170,family,Lycosidae,1,67.8,NA,847731
1329,170,order,Diptera,1,1.5,NA,118831
1330,170,class,Diplopoda,1,5.8,NA,154409
1331,170,species,Brachyponera chinensis,2,3.2,NA,11
1332,170,order,Collembola,7,5.7,NA,99237
1333,170,genus,Ceuthophilus,2,2172.5,NA,657660
1334,171,family,Cydnidae,1,21,NA,108550
1335,171,genus,Armadillidium,1,2.5,NA,93249
1336,171,order,Diptera,1,1.8,NA,118831
1338,171,species,Brachyponera chinensis,23,28.3,NA,11
1339,171,family,Gryllidae,11,778.1,NA,102281
1340,171,species,Apheloria tigana,4,3300.6,NA,570770
1341,172,family,Staphylinidae,4,1.6,NA,113265
1342,172,order,Diptera,2,1.7,NA,118831
1343,172,family,Porcellionidae,4,12.6,NA,331670
1345,172,family,Carcinophoridae,1,30.7,NA,102460
1346,172,species,Brachyponera chinensis,7,9.6,NA,11
1347,172,genus,Armadillidium,7,262.5,NA,93249
1348,172,species,Apheloria tigana,3,1932.4,NA,570770
1349,172,family,Gryllidae,82,3138.2,NA,102281
1350,172,genus,Tetramorium,2,2.2,NA,154245
1351,173,order,Hymenoptera,1,6.2,NA,152741
1352,173,species,Brachyponera chinensis,7,9.9,NA,11
1353,173,genus,Armadillidium,14,404.7,NA,93249
1357,174,order,Spirobolida,1,6.3,NA,154419
1358,174,order,Polydesmida,1,10.9,NA,154416
1359,174,family,Porcellionidae,1,51,NA,331670
1360,174,genus,Armadillidium,6,53.4,NA,93249
1361,174,order,Diptera,1,0,NA,118831
1362,174,species,Brachyponera chinensis,42,54.5,NA,11
1363,174,subfamily,Scolytinae,1,0,NA,678830
1364,174,family,Corinnidae,2,5.3,NA,871519
1365,175,order,Collembola,1,1.3,NA,99237
1366,175,species,Brachyponera chinensis,9,12,NA,11
1367,175,genus,Armadillidium,1,2.3,NA,93249
1368,175,family,Gryllidae,12,279.9,NA,102281
1369,175,family,Corinnidae,2,0.4,NA,871519
1370,176,order,Diptera,2,3.5,NA,118831
1371,176,order,Spirobolida,1,15.7,NA,154419
1373,176,species,Brachyponera chinensis,4,6.8,NA,11
1374,176,genus,Tetramorium,1,0.2,NA,154245
1375,176,order,Collembola,2,0,NA,99237
1378,176,family,Gryllidae,14,860.3,NA,102281
1379,176,genus,Gryllus,1,758.3,NA,657701
1380,177,order,Diptera,1,1.2,NA,118831
1381,177,class,Diplopoda,1,13.4,NA,154409
1382,177,species,Brachyponera chinensis,5,6.3,NA,11
1383,177,family,Carcinophoridae,1,0.9,NA,102460
1384,177,family,Cydnidae,1,24.9,NA,108550
1385,177,family,Staphylinidae,2,0.8,NA,113265
1386,177,family,Porcellionidae,3,52,NA,331670
1387,177,genus,Armadillidium,7,293.4,NA,93249
1389,177,family,Gryllidae,124,4714.3,NA,102281
1390,178,order,Diptera,4,4.8,NA,118831
1391,178,species,Brachyponera chinensis,4,6.6,NA,11
1392,178,family,Porcellionidae,2,47,NA,331670
1393,178,family,Gryllidae,2,346,NA,102281
1395,178,genus,Armadillidium,20,697,NA,93249
1396,178,subfamily,Scolytinae,1,1.8,NA,678830
1398,179,order,Diptera,1,0.4,NA,118831
1399,179,order,Polydesmida,2,97.6,NA,154416
1400,179,subfamily,Scolytinae,2,1.4,NA,678830
1401,179,family,Porcellionidae,1,46.9,NA,331670
1402,179,family,Gryllidae,1,61.9,NA,102281
1403,179,species,Brachyponera chinensis,17,24.5,NA,11
1407,180,genus,Armadillidium,1,24.3,NA,93249
1408,180,species,Brachyponera chinensis,7,9.7,NA,11
1409,180,family,Gryllidae,15,526.6,NA,102281
3,1,order,Diptera,1,1.8,NA,NA
18,4,species,Brachyponera chinensis,1,1.5,NA,NA
21,5,species,Prenolepis imparis,2,3.5,NA,577971
23,5,genus,Formica,1,5.3,NA,NA
25,5,genus,Leiobunum,1,51.7,NA,NA
31,7,family,Nitidulidae,5,5.5,NA,NA
32,7,family,Tenebrionidae,1,8.2,NA,NA
40,7,family,Lithobiidae,1,72.8,NA,555700
41,7,class,Diplopoda,1,42.7,NA,NA
47,8,order,Diptera,1,2.5,NA,NA
50,8,genus,Camponotus,3,44.6,NA,154194
52,9,family,Corinnidae,2,1.4,NA,NA
59,9,species,Brachyponera chinensis,37,53.5,NA,NA
60,9,genus,Formica,4,32,NA,NA
61,10,species,Brachyponera chinensis,1,1.5,NA,NA
66,10,species,Trachelipus rathkii,1,7,NA,684736
77,12,species,Prenolepis imparis,1,1,NA,577971
81,11,species,Prenolepis imparis,1,1,NA,577971
84,11,family,Pentatomidae,1,36.3,nymph,108628
90,14,species,Brachyponera chinensis,1,1.3,NA,NA
92,14,family,Corinnidae,1,0.2,NA,NA
95,17,family,Dictynidae,1,0.5,NA,NA
96,17,family,Salticidae,1,11.6,NA,871537
97,17,family,Nitidulidae,2,1.5,NA,NA
98,17,family,Hemerobiidae,1,0.4,larva,115080
100,15,family,Nitidulidae,1,0.5,NA,NA
103,15,species,Prenolepis imparis,4,3.4,NA,577971
104,15,species,Brachyponera chinensis,4,5.1,NA,NA
105,15,genus,Formica,2,16.4,NA,154211
114,18,order,Diptera,1,0.7,NA,NA
115,18,order,Diptera,1,6.4,NA,NA
117,18,family,Corinnidae,3,3,NA,NA
120,18,family,Nitidulidae,1,0.9,NA,NA
122,18,species,Brachyponera chinensis,4,5.1,NA,NA
126,19,family,Corinnidae,2,1.6,NA,NA
128,19,species,Brachyponera chinensis,59,99.2,NA,NA
136,20,family,Corinnidae,1,0.5,NA,NA
137,20,family,Nitidulidae,1,1.8,NA,114290
138,20,species,Brachyponera chinensis,3,3.2,NA,NA
139,21,family,Tephritidae,2,0.6,NA,142604
141,21,family,Muscidae,1,17.5,NA,150025
143,21,species,Brachyponera chinensis,7,10.8,NA,NA
144,21,genus,Camponotus,2,24.2,NA,154194
146,22,genus,Camponotus,1,15.3,NA,154194
148,23,family,Braconidae,1,0,NA,152867
150,23,species,Prenolepis imparis,2,1.5,NA,577971
158,26,species,Brachyponera chinensis,4,6.1,NA,NA
159,26,genus,Formica,1,7.8,NA,154211
160,26,genus,Camponotus,1,17,NA,154194
161,26,order,Spirobolida,2,45.2,NA,NA
163,26,family,Gnaphosidae,1,17.2,NA,NA
166,27,family,Agalenidae,1,3.1,NA,NA
170,28,family,Corinnidae,2,1.3,NA,NA
172,28,species,Prenolepis imparis,1,0.4,NA,577971
173,28,species,Brachyponera chinensis,2,3,NA,NA
174,28,genus,Camponotus,1,16.1,NA,154194
175,28,genus,Leiobunum,1,3.9,NA,NA
180,29,order,Diptera,1,0.4,NA,NA
181,29,family,Corinnidae,1,2.7,NA,NA
183,30,family,Braconidae,1,0,NA,152867
188,30,species,Brachyponera chinensis,1,1.7,NA,NA
197,33,species,Brachyponera chinensis,3,4.8,NA,NA
204,34,class,Diplopoda,1,13.6,NA,NA
206,34,species,Brachyponera chinensis,5,7.2,NA,NA
212,35,species,Brachyponera chinensis,2,2.7,NA,NA
213,35,genus,Camponotus,1,23.3,NA,154194
220,36,family,Corinnidae,3,1.5,NA,NA
223,36,family,Nitidulidae,1,0.3,NA,7
224,36,species,Brachyponera chinensis,17,22.8,NA,NA
225,36,genus,Camponotus,2,25.8,NA,154194
232,37,species,Brachyponera chinensis,7,10.1,NA,NA
233,37,genus,Camponotus,1,17.4,NA,154194
240,38,family,Corinnidae,1,2.2,NA,NA
242,38,genus,Camponotus,2,30.6,NA,154194
245,39,family,Corinnidae,2,1.9,NA,NA
252,39,family,Brachyponera chinensis,1,1.6,NA,NA
253,39,genus,Camponotus,1,18.3,NA,154194
258,40,species,Brachyponera chinensis,1,1.5,NA,NA
259,40,genus,Camponotus,1,16.3,NA,154194
262,41,species,Prenolepis imparis,1,0.9,NA,577971
263,41,genus,Formica,3,15.5,NA,154211
271,42,species,Prenolepis imparis,1,2,NA,577971
278,43,family,Clubionidae,4,3.5,NA,871518
283,43,genus,Ponera,7,10.3,NA,574209
290,44,family,Clubionidae,1,2.8,NA,871518
294,44,genus,Ponera,3,3.4,NA,574209
295,44,genus,Formica,1,7.1,NA,154211
301,45,genus,Hypoponera,14,18.9,NA,574195
302,45,genus,Camponotus,2,43.3,NA,154194
310,46,species,Brachyponera chinensis,5,7.7,NA,NA
311,46,genus,Camponotus,3,39.6,NA,154194
314,46,family,Sphecidae,1,35.9,NA,154310
319,47,species,Brachyponera chinensis,3,3.7,NA,NA
320,47,genus,Camponotus,6,106.8,NA,154194
326,48,species,Brachyponera chinensis,2,2.9,NA,NA
327,48,genus,Formica,1,8.5,NA,154211
328,48,genus,Camponotus,6,128.5,NA,154194
334,49,species,Brachyponera chinensis,2,2.7,NA,NA
335,49,genus,Camponotus,1,28,NA,154194
340,50,family,Nitidulidae,1,1.7,NA,NA
341,50,genus,Formica,2,15.1,NA,154211
342,50,genus,Camponotus,1,22.5,NA,154194
352,51,family,Coccinellidae,1,0.4,NA,114329
353,51,family,Nitidulidae,2,3.3,NA,NA
356,51,species,Philoscia muscorum,4,70.2,NA,206377
363,52,family,Nitidulidae,1,0.5,NA,NA
364,52,family,Nitidulidae,9,12.6,NA,NA
366,52,species,Brachyponera chinensis,10,10.4,NA,NA
369,52,order,Siphonophorida,1,16.4,NA,568964
374,53,family,Linyphiidae,1,0.9,NA,NA
375,53,order,Julida,1,2.4,NA,154418
376,53,species,Brachyponera chinensis,1,1.2,NA,NA
377,53,genus,Camponotus,2,43.6,NA,154194
378,53,genus,Camponotus,6,224.2,NA,154194
382,54,family,Nitidulidae,1,1.2,NA,NA
385,54,species,Brachyponera chinensis,14,21.2,NA,NA
392,55,family,Nitidulidae,1,0.4,NA,114290
393,55,species,Brachyponera chinensis,5,6.2,NA,NA
394,55,genus,Camponotus,2,44.6,NA,154194
395,55,genus,Camponotus,3,104.9,NA,NA
398,56,species,Brachyponera chinensis,1,1.3,NA,NA
399,56,family,Nitidulidae,1,1.6,NA,NA
400,56,species,Philoscia muscorum,1,28.9,NA,206377
401,56,species,Forficula auricularia,1,47.9,NA,186036
401,56,species,Forficula auricularia,1,47.9,NA,186036
402,56,order,Julida,1,7.3,NA,154418
406,57,family,Nitidulidae,1,1.2,NA,NA
407,57,species,Brachyponera chinensis,6,5.4,NA,574209
408,57,genus,Formica,1,3.3,NA,154211
410,57,family,Clubionidae,1,0.3,NA,871518
413,57,order,Julida,3,14,NA,154418
417,58,family,Nitidulidae,1,0.5,NA,NA
418,58,species,Camponotus pennsylvanicus,1,25.7,NA,154198
423,59,species,Brachyponera chinensis,3,4.9,NA,NA
424,59,species,Prenolepis imparis,1,1.4,NA,577971
428,60,species,Brachyponera chinensis,9,14.3,NA,NA
438,61,family,Nitidulidae,2,3,NA,NA
439,61,species,Camponotus pennsylvanicus,2,49.4,NA,154198
445,62,family,Nitidulidae,1,1,NA,114290
444,62,family,Nitidulidae,2,2.2,NA,114290
446,62,order,Julida,1,0.6,NA,154418
451,62,species,Brachyponera chinensis,154,187.5,NA,NA
452,62,genus,Camponotus,1,17.4,NA,154194
453,62,genus,Formica,1,9.8,NA,154211
459,63,species,Brachyponera chinensis,2,2.7,NA,NA
460,63,genus,Formica,1,10.3,NA,154211
461,63,species,Camponotus pennsylvanicus,3,110.6,NA,154198
468,64,species,Brachyponera chinensis,9,13.2,NA,NA
473,65,family,Nitidulidae,2,1.7,NA,114290
474,65,family,Nitidulidae,1,1.1,NA,NA
482,66,family,Nitidulidae,1,1.5,NA,NA
486,66,species,Camponotus pennsylvanicus,1,36.9,NA,154198
494,67,species,Brachyponera chinensis,52,70.4,NA,NA
495,67,genus,Formica,1,4.8,NA,154211
503,69,species,Brachyponera chinensis,1,1.7,NA,NA
504,69,genus,Paratrechina,1,0.7,NA,154224
511,70,family,Corylophidae,1,0.7,NA,114328
512,70,family,Nitidulidae,2,3,NA,NA
517,71,family,Nitidulidae,1,2.4,NA,NA
518,71,species,Brachyponera chinensis,4,3.6,NA,NA
519,71,genus,Formica,4,32.7,NA,154211
520,71,species,Camponotus pennsylvanicus,1,21.1,NA,154198
527,71,genus,Leiobunum,2,289.9,NA,NA
531,72,family,Nitidulidae,2,3.1,NA,NA
537,72,species,Brachyponera chinensis,8,11,NA,NA
543,74,species,Brachyponera chinensis,5,8.4,NA,NA
544,74,species,Camponotus pennsylvanicus,1,19.5,NA,154198
563,75,species,Brachyponera chinensis,2,3.4,NA,NA
572,80,family,Linyphiidae,1,0.3,NA,NA
574,80,species,Brachyponera chinensis,1,1.6,NA,NA
579,80,family,Ectobiidae,1,145.6,NA,10
589,79,genus,Camponotus,2,26.2,NA,NA
590,79,genus,Camponotus,1,22.5,NA,154194
608,76,family,Ectobiidae,1,24.3,NA,10
613,76,genus,Formica,1,8,NA,154211
614,76,species,Camponotus pennsylvanicus,1,17.6,NA,154198
620,81,family,Nitidulidae,2,3.6,NA,NA
622,81,species,Camponotus pennsylvanicus,2,36,NA,154198
633,83,family,Nitidulidae,1,1.6,NA,NA
637,83,genus,Formica,1,8.3,NA,154211
646,84,genus,Formica,1,4.5,NA,154211
648,84,family,Tipulidae,1,3.5,NA,118840
668,87,family,Mordellidae,1,5,NA,114383
669,87,genus,Formica,1,9.3,NA,154211
671,87,family,Lycosidae,3,106.9,NA,117236
675,88,genus,Formica,2,19.8,NA,154211
676,88,species,Camponotus pennsylvanicus,2,31.5,NA,154198
688,90,family,Linyphiidae,1,1,NA,NA
689,90,family,Corinnidae,1,1.4,NA,NA
690,90,species,Camponotus pennsylvanicus,1,18.1,NA,154198
703,91,family,Nitidulidae,1,0.4,NA,NA
712,92,species,Camponotus pennsylvanicus,1,26.7,NA,154198
721,93,species,Camponotus pennsylvanicus,3,45.3,NA,154198
727,94,family,Oxyopidae,1,5.5,NA,871532
734,95,family,Tetrigidae,1,144.5,NA,102162
737,95,species,Camponotus pennsylvanicus,5,96.8,NA,154198
738,95,genus,Camponotus,1,41.8,NA,154194
757,98,species,Camponotus pennsylvanicus,1,39.7,NA,154198
773,100,species,Camponotus pennsylvanicus,1,23.8,NA,154198
801,102,species,Camponotus pennsylvanicus,1,34.4,NA,154198
808,103,genus,Camponotus,1,32.9,NA,154194
809,103,species,Camponotus pennsylvanicus,3,69.3,NA,154198
814,105,species,Camponotus pennsylvanicus,1,24.2,NA,154198
816,106,family,Nitidulidae,1,0.6,NA,NA
829,106,species,Camponotus pennsylvanicus,3,83.9,NA,154198
849,108,species,Camponotus pennsylvanicus,49,1397.5,NA,154198
853,109,species,Camponotus pennsylvanicus,1,38.5,NA,154198
854,109,genus,Formica,2,17.3,NA,154211
862,110,genus,Formica,4,35.1,NA,154211
906,115,genus,Formica,1,12,NA,154211
910,116,family,Nitidulidae,1,2.5,NA,NA
914,116,species,Camponotus pennsylvanicus,1,31.3,NA,154198
920,117,family,Nitidulidae,1,1.1,NA,NA
933,118,species,Camponotus pennsylvanicus,33,1108.6,NA,154198
934,119,subfamily,Emesinae,1,0.3,NA,721722
937,120,genus,Formica,4,46.6,NA,154211
947,121,genus,Camponotus,7,208.7,NA,154194
958,123,genus,Formica,2,23.1,NA,154211
959,123,genus,Camponotus,2,41.7,NA,154194
960,123,species,Camponotus pennsylvanicus,14,304.6,NA,154198
991,127,species,Brachyponera chinensis,1,0.5,NA,NA
992,127,genus,Paratrechina,3,0.5,NA,154224
999,128,family,Nitidulidae,1,1.4,NA,114290
1000,128,genus,Formica,3,20.3,NA,154211
1001,128,genus,Camponotus,1,23.4,NA,154194
1003,128,species,Camponotus pennsylvanicus,10,309.6,NA,154198
1013,129,species,Camponotus pennsylvanicus,2,74.4,NA,154198
1016,130,species,Camponotus pennsylvanicus,1,27.1,NA,154198
1017,130,genus,Camponotus,1,7.1,NA,154194
1029,131,genus,Camponotus,3,108.1,NA,154194
1036,131,family,Nitidulidae,1,1,NA,114290
1046,133,subfamily,Scolytinae,1,1,NA,NA
1049,133,genus,Camponotus,8,141.7,NA,154194
1051,133,genus,Formica,4,29.2,NA,154211
1053,133,species,Camponotus pennsylvanicus,3,75.9,NA,154198
1057,134,family,Nitidulidae,1,2.4,NA,114290
1066,135,genus,Formica,1,11.5,NA,154211
1074,136,family,Tenebrionidae,2,0.9,NA,114419
1075,136,family,Nitidulidae,2,1.9,NA,114290
1078,137,genus,Paratrechina,3,0.6,NA,154224
1082,137,species,Dysdera crocata,1,67.7,NA,855479
1091,138,family,Nitidulidae,3,3.8,NA,114290
1095,138,genus,Camponotus,2,41.9,NA,154194
1096,138,species,Camponotus pennsylvanicus,7,218.9,NA,154198
1097,138,genus,Formica,5,49.4,NA,154211
1103,139,genus,Formica,2,18.2,NA,154211
1105,139,family,Nitidulidae,1,0.4,NA,114290
1106,139,family,Linyphiidae,6,2.3,NA,82743
1107,140,genus,Camponotus,1,18.6,NA,154194
1115,140,genus,Paratrechina,1,0.2,NA,154224
1124,142,family,Ctenidae,1,25.7,NA,871520
1126,142,family,Nitidulidae,1,0.5,NA,114290
1127,142,genus,Camponotus,2,47.5,NA,154194
1130,143,family,Nitidulidae,1,1.4,NA,114290
1132,143,genus,Formica,3,25.2,NA,154211
1137,144,genus,Camponotus,1,21.3,NA,154194
1146,146,species,Camponotus pennsylvanicus,1,27.4,NA,154198
1146,146,species,Camponotus pennsylvanicus,1,27.4,NA,154198
1154,148,genus,Camponotus,1,18.9,NA,154194
1156,148,family,Nitidulidae,1,1.1,NA,114290
1163,149,family,Linyphiidae,1,0.5,NA,82743
1166,150,genus,Camponotus,1,18.2,NA,154194
1169,150,family,Ctenidae,1,23.5,NA,871520
1171,151,family,Nitidulidae,1,1.6,NA,114290
1173,151,species,Camponotus pennsylvanicus,1,28.7,NA,154198
1174,151,genus,Formica,1,7.6,NA,154211
1187,152,genus,Formica,1,18.3,NA,154211
1195,153,genus,Camponotus,5,85.6,NA,154194
1199,153,family,Reduviidae,1,79,NA,107202
1201,154,family,Cicadellidae,1,3.2,NA,109171
1264,162,genus,Camponotus,1,12,NA,154194
1270,162,family,Anyphaenidae,1,0.2,NA,871515
1274,163,genus,Camponotus,3,58,NA,154194
1275,163,species,Camponotus pennsylvanicus,1,16.7,NA,154198
1281,164,genus,Camponotus,3,36.2,NA,154194
1290,165,genus,Camponotus,1,22.9,NA,154194
1297,166,genus,Camponotus,1,14,NA,154194
1303,167,genus,Camponotus,3,64.3,NA,154194
1312,168,genus,Camponotus,4,84.8,NA,154194
1337,171,family,Nitidulidae,1,1.3,NA,114290
1344,172,family,Nitidulidae,2,2.7,NA,114290
1354,173,genus,Camponotus,8,28.1,NA,154194
1355,173,family,Scutigeridae,3,158.1,NA,913657
1356,173,family,Nitidulidae,1,0.9,NA,114290
1372,176,genus,Camponotus,2,105.1,NA,154194
1376,176,genus,Paratrechina,2,1.1,NA,154224
1377,176,family,Clubionidae,1,0.4,NA,871518
1388,177,species,Dysdera crocata,1,62.3,NA,855479
1394,178,genus,Camponotus,25,887.1,NA,154194
1397,178,family,Pholcidae,1,6.7,NA,847751
1404,179,family,Nitidulidae,1,1,NA,114290
1405,180,genus,Formica,1,9.9,NA,154211
1406,180,genus,Camponotus,1,23.8,NA,154194
394,55,genus,Camponotus,2,44.6,NA,575746
452,62,genus,Camponotus,1,17.4,NA,575746
53,9,family,Linyphiidae,1,0.6,NA,NA
118,18,family,Linyphiidae,2,1.9,NA,NA
127,19,family,Linyphiidae,3,3.4,NA,NA
422,59,family,Corinnidae,1,3.1,NA,NA
450,62,family,Linyphiidae,3,1.4,NA,NA
492,67,family,Linyphiidae,3,1.7,NA,847764
570,80,family,Linyphiidae,1,0.1,NA,NA
821,106,family,Corinnidae,2,0.7,NA,NA
