circles,euclideanDistance,jaccardDissimilarity,herbaceousCover,distanceToRoad,geographicDistance,litterDepth,forest_1km
ERSP4_NCSU11,27.792719215216504,0.6875,2,0.11071669828489937,44.652474603539055,35,0.9269727050000001
ERSP4_NCSU2,22.105078802582835,0.4666666666666667,0,0.16700296686507302,43.85461095703934,5,0.9269727050000001
ERSP4_NCSU3,29.908902655911742,0.6842105263157895,2,0.17649058403765736,43.96351756774135,5,0.9269727050000001
ERSP4_NCSU9,26.248606335476637,0.6,2,0.14884861701590119,44.037565970473715,10,0.9269727050000001
ERSP4_UNC13,29.03991007099221,0.625,1,0.16143958087868504,18.99482139742119,25,0.858715169
ERSP4_UNC14,25.64990008429797,0.5333333333333333,2,0.16686077926076157,18.872747985132943,15,0.858715169
ERSP4_UNC3,26.48722682116699,0.7333333333333334,2,0.15593868888875712,19.07379327115196,15,0.858715169
ERSP4_UNC4,29.972429877860726,0.6666666666666667,1,0.1730019053084262,19.064388073949956,5,0.858715169
ERSP4_UNC8,22.88541282698849,0.5,1,0.18309692091824253,18.95454720809335,35,0.858715169
ERSP6_JMNP1,17.961171861581988,0.4,1,0.012145034185460958,10.370616343584265,20,0.20863682500000003
ERSP6_JMNP2,22.901821456032284,0.5,2,0.06735568979977818,10.371185770723633,15,0.20863682500000003
ERSP6_JMNP3,19.80474022503584,0.33333333333333337,2,0.002891445788190339,10.522361336723497,0,0.20863682500000003
ERSP6_JMNP5,22.30738402992375,0.4285714285714286,1,0.1258055358810972,10.325313251373895,10,0.20863682500000003
ERSP6_JMNP8,24.31826845613795,0.4,1,0.05421469210549736,10.093025897155849,15,0.20863682500000003
ERSP6_NCBG1,28.04979216999152,0.6153846153846154,0,0.008258772963957255,19.847143073441266,25,0.508047476
ERSP6_NCBG4,27.935094089773553,0.6111111111111112,1,0.08618445703420344,19.993165504916508,15,0.508047476
ERSP6_NCBG5,24.150365439708246,0.5384615384615384,2,7.618678272588965e-4,20.074774811274903,10,0.508047476
ERSP6_NCBG6,28.866700119958747,0.6666666666666667,2,0.03181879413751044,20.134483458532355,0,0.508047476
ERSP6_NCBG8,28.459796440832456,0.6666666666666667,1,0.06900373719606301,20.00688475929569,15,0.508047476
ERSP6_NCSU10,24.398824376834995,0.5,2,0.03516999326059909,44.86507125084749,15,0.9269727050000001
ERSP6_NCSU11,28.335277525666346,0.6428571428571428,2,0.06830564727247188,44.82890674308125,10,0.9269727050000001
ERSP6_NCSU2,26.2422346686212,0.6,0,0.12459191585264551,44.03072945686542,30,0.9269727050000001
ERSP6_NCSU3,30.011849053463962,0.7222222222222222,2,0.13407953302522987,44.139550228508355,30,0.9269727050000001
ERSP6_NCSU9,27.65345320456515,0.6428571428571428,2,0.1064375660034737,44.21411049648306,35,0.9269727050000001
ERSP6_UNC13,31.504099976012075,0.75,1,0.11902852986625753,19.1340677969895,0,0.858715169
ERSP6_UNC14,31.446999306971822,0.75,2,0.12444972824833408,19.01237386960696,10,0.858715169
ERSP6_UNC3,27.509909304719553,0.6923076923076923,2,0.11352763787632963,19.212717320601513,10,0.858715169
ERSP6_UNC4,31.900410947731984,0.7777777777777778,1,0.13059085429599873,19.20345372581996,30,0.858715169
ERSP6_UNC8,29.305814379163724,0.7333333333333334,1,0.14068586990581505,19.093416070901842,10,0.858715169
JMNP1_JMNP2,22.065299988993903,0.5333333333333333,1,0.07950072398523915,0.09379788307808742,5,0
JMNP1_JMNP3,19.555025046219836,0.5,1,0.015036479973651297,0.17528049898816053,20,0
JMNP1_JMNP5,12.434430201034022,0.375,0,0.13795057006655817,0.14136721712529526,10,0
JMNP1_JMNP8,16.514268730724552,0.3529411764705882,0,0.042069657920036405,0.2886327067400578,5,0
JMNP1_NCBG1,26.267338995023398,0.625,1,0.003886261221503702,10.200720642139682,5,0.29941065099999997
JMNP1_NCBG4,22.671262892335825,0.4736842105263158,0,0.07403942284874247,10.34883059323399,5,0.29941065099999997
JMNP1_NCBG5,23.37340179536707,0.5625,1,0.011383166358202062,10.399751954184683,10,0.29941065099999997
JMNP1_NCBG6,27.844947544740766,0.6666666666666667,1,0.043963828322971396,10.441730773637493,20,0.29941065099999997
JMNP1_NCBG8,25.867137276874967,0.6666666666666667,0,0.08114877138152397,10.320876256839988,5,0.29941065099999997
JMNP1_NCSU10,23.638893769190386,0.5333333333333333,1,0.047315027446060046,41.34843236245846,5,0.71833588
JMNP1_NCSU11,27.004276384457505,0.5625,1,0.08045068145793283,41.31466393558502,30,0.71833588
JMNP1_NCSU2,21.056246357536317,0.33333333333333337,1,0.13673695003810646,40.60767804892718,10,0.71833588
JMNP1_NCSU3,28.068800769521843,0.5,1,0.14622456721069083,40.73255185561587,10,0.71833588
JMNP1_NCSU9,27.04116254434952,0.6470588235294117,1,0.11858260018893466,40.690175080131745,15,0.71833588
JMNP1_UNC13,29.158730059919822,0.5882352941176471,0,0.1311735640517185,9.090485685570046,20,0.650078344
JMNP1_UNC14,26.01076103274935,0.5882352941176471,1,0.13659476243379504,8.983491657846109,10,0.650078344
JMNP1_UNC3,26.399735163443022,0.6875,1,0.12567267206179059,9.15749479496549,10,0.650078344
JMNP1_UNC4,30.738333296340627,0.7,2,0.14273588848145966,9.152821702850284,10,0.650078344
JMNP1_UNC8,22.80653852970112,0.4666666666666667,2,0.152830904091276,9.038754964523022,30,0.650078344
JMNP2_JMNP3,21.871755085161944,0.6153846153846154,0,0.06446424401158785,0.1513260352271777,15,0
JMNP2_JMNP5,23.868845552866812,0.6666666666666667,1,0.05844984608131901,0.061076828494453304,5,0
JMNP2_JMNP8,25.834487093979607,0.625,1,0.12157038190527555,0.3268351160532361,0,0
JMNP2_NCBG1,21.413303361896183,0.6666666666666667,2,0.07561446276373544,10.153314429551564,10,0.29941065099999997
JMNP2_NCBG4,28.294895835327825,0.7222222222222222,1,0.15354014683398162,10.301514464793012,0,0.29941065099999997
JMNP2_NCBG5,21.84715783130614,0.6923076923076923,0,0.06811755762703708,10.353415598165222,5,0.29941065099999997
JMNP2_NCBG6,20.10273787979397,0.5,0,0.03553689566226775,10.395983789894565,15,0.29941065099999997
JMNP2_NCBG8,25.334375516533278,0.8333333333333334,1,0.0016480473962848237,10.274800152466993,0,0.29941065099999997
JMNP2_NCSU10,22.3930746315996,0.6666666666666667,0,0.032185696539179104,41.257079935862905,0,0.71833588
JMNP2_NCSU11,26.980032451107682,0.7857142857142857,0,9.499574726936828e-4,41.223304049501536,25,0.71833588
JMNP2_NCSU2,27.897763933965933,0.6428571428571428,2,0.05723622605286732,40.51607419765827,15,0.71833588
JMNP2_NCSU3,31.414815560393006,0.7647058823529411,0,0.06672384322545168,40.64092059547115,15,0.71833588
JMNP2_NCSU9,27.224369356121574,0.7857142857142857,0,0.03908187620369551,40.598800237943266,20,0.71833588
JMNP2_UNC13,29.66620474439333,0.8,1,0.05167284006647934,9.057030802026926,15,0.650078344
JMNP2_UNC14,30.286762242067226,0.8,0,0.0570940384485559,8.949218015394225,5,0.650078344
JMNP2_UNC3,24.007987942438994,0.75,0,0.046171948076551436,9.124681569136891,5,0.650078344
JMNP2_UNC4,28.969486880088493,0.75,3,0.06323516449622052,9.119773619028136,15,0.650078344
JMNP2_UNC8,28.066887227310588,0.7857142857142857,3,0.07333018010603687,9.005807946446595,25,0.650078344
JMNP3_JMNP5,20.19606396301115,0.4285714285714286,1,0.12291409009290687,0.20265711966122152,10,0
JMNP3_JMNP8,20.085294805935824,0.4,1,0.0571061378936877,0.4603802564526972,15,0
JMNP3_NCBG1,21.388663495109743,0.5,2,0.011150218752147594,10.025441476991523,25,0.29941065099999997
JMNP3_NCBG4,23.68219694335451,0.5294117647058824,1,0.08907590282239378,10.173550744404112,15,0.29941065099999997
JMNP3_NCBG5,23.17057140062642,0.5384615384615384,0,0.0036533136154492355,10.224479243260555,10,0.29941065099999997
JMNP3_NCBG6,27.66103301282916,0.75,0,0.0289273483493201,10.26647471552551,0,0.29941065099999997
JMNP3_NCBG8,27.79622170939144,0.6666666666666667,1,0.06611229140787267,10.145609683945745,15,0.29941065099999997
JMNP3_NCSU10,23.39144722433408,0.5,0,0.03227854747240875,41.22805859078822,15,0.71833588
JMNP3_NCSU11,24.467850967793467,0.5384615384615384,0,0.06541420148428154,41.194335073955514,10,0.71833588
JMNP3_NCSU2,29.105708663439277,0.6875,2,0.12170047006445517,40.48886363534411,30,0.71833588
JMNP3_NCSU3,32.59618841759065,0.7894736842105263,0,0.13118808723703954,40.6139125527006,30,0.71833588
JMNP3_NCSU9,27.94680158550599,0.6428571428571428,0,0.10354612021528337,40.56993966748718,35,0.71833588
JMNP3_UNC13,31.592539861805207,0.75,1,0.1161370840780672,8.917500088783022,0,0.650078344
JMNP3_UNC14,31.817240987201558,0.75,0,0.12155828246014375,8.810246009031994,10,0.650078344
JMNP3_UNC3,27.911208070712632,0.6923076923076923,0,0.1106361920881393,8.984722932572968,10,0.650078344
JMNP3_UNC4,32.17331828044024,0.7777777777777778,3,0.12769940850780837,8.979970789938418,30,0.650078344
JMNP3_UNC8,29.019559366944872,0.7333333333333334,3,0.13779442411762471,8.865936713570223,10,0.650078344
JMNP5_JMNP8,18.772442143189014,0.375,0,0.18002022798659456,0.313815213730447,5,0
JMNP5_NCBG1,26.454515202832287,0.5714285714285714,1,0.13406430884505446,10.17363497847362,15,0.29941065099999997
JMNP5_NCBG4,20.24113564532465,0.3125,0,0.21198999291530063,10.321893536299099,5,0.29941065099999997
JMNP5_NCBG5,22.828677028210702,0.3846153846153846,1,0.1265674037083561,10.37448622746836,0,0.29941065099999997
JMNP5_NCBG6,27.216443961996408,0.7058823529411764,1,0.09398674174358676,10.417466242561508,10,0.29941065099999997
JMNP5_NCBG8,26.117359934028844,0.6153846153846154,0,0.05680179868503418,10.29605660307934,5,0.29941065099999997
JMNP5_NCSU10,23.646528856832177,0.46153846153846156,1,0.09063554262049811,41.22893961640568,5,0.71833588
JMNP5_NCSU11,28.397133785542472,0.6,1,0.05749988860862533,41.19514472720181,20,0.71833588
JMNP5_NCSU2,23.608197064527722,0.4666666666666667,1,0.0012136200284516825,40.48727824255525,20,0.71833588
JMNP5_NCSU3,30.38627874326709,0.6842105263157895,1,0.00827399714413267,40.61205098193543,20,0.71833588
JMNP5_NCSU9,27.604085502082977,0.5,1,0.01936796987762349,40.57060341955565,25,0.71833588
JMNP5_UNC13,29.337350909806588,0.625,0,0.006777006014839664,9.086595691031762,10,0.650078344
JMNP5_UNC14,26.418585387989186,0.5333333333333333,1,0.0013558076327631063,8.978286250788102,0,0.650078344
JMNP5_UNC3,26.82682329825661,0.6428571428571428,1,0.012277898004767569,9.154633477148543,0,0.650078344
JMNP5_UNC4,30.796345627659672,0.6666666666666667,2,0.004785318414901514,9.149583278694868,20,0.650078344
JMNP5_UNC8,23.100492409807377,0.5,2,0.01488033402471785,9.035684155732037,20,0.650078344
JMNP8_NCBG1,27.948883879978453,0.625,1,0.04595591914154011,10.480014893640634,10,0.29941065099999997
JMNP8_NCBG4,23.066681519157644,0.38888888888888884,0,0.03196976492870607,10.628204917682641,0,0.29941065099999997
JMNP8_NCBG5,25.33128738285811,0.4666666666666667,1,0.05345282427823847,10.679967495443453,5,0.29941065099999997
JMNP8_NCBG6,31.675175209586577,0.736842105263158,1,0.0860334862430078,10.722430810210678,15,0.29941065099999997
JMNP8_NCBG8,30.688050339792348,0.6666666666666667,0,0.12321842930156038,10.601307277500448,0,0.29941065099999997
JMNP8_NCSU10,27.97311655462101,0.5333333333333333,1,0.08938468536609645,41.48854240643383,0,0.71833588
JMNP8_NCSU11,29.506910732775424,0.5625,1,0.12252033937796923,41.454686263518155,25,0.71833588
JMNP8_NCSU2,26.890778911402787,0.5294117647058824,1,0.17880660795814288,40.74473800529621,15,0.71833588
JMNP8_NCSU3,32.93797590500334,0.65,1,0.18829422513072722,40.86926414797023,15,0.71833588
JMNP8_NCSU9,31.837208569365302,0.6470588235294117,1,0.16065225810897107,40.83003074161607,20,0.71833588
JMNP8_UNC13,34.166241929408336,0.736842105263158,0,0.1732432219717549,9.377875049198222,15,0.650078344
JMNP8_UNC14,30.710655525622833,0.6666666666666667,1,0.17866442035383145,9.27062158003834,5,0.650078344
JMNP8_UNC3,31.00902187640853,0.6875,1,0.167742329981827,9.445069677842705,5,0.650078344
JMNP8_UNC4,34.975575522400405,0.7619047619047619,2,0.1848055464014961,9.440330657985136,15,0.650078344
JMNP8_UNC8,28.684782417610688,0.6470588235294117,2,0.19490056201131242,9.326291444524472,25,0.650078344
NCBG1_NCBG4,22.565759223981424,0.5625,1,0.07792568407024618,0.14859452771650475,10,0
NCBG1_NCBG5,17.050433390552868,0.4545454545454546,2,0.007496905136698359,0.24111882980199784,15,0
NCBG1_NCBG6,19.584975438685312,0.7142857142857143,2,0.04007756710146769,0.3201977094751916,25,0
NCBG1_NCBG8,22.13210304867696,0.7272727272727273,1,0.07726251016002027,0.20648169005621944,10,0
NCBG1_NCSU10,19.258972036273313,0.5454545454545454,2,0.04342876622455634,35.08730302258439,10,0.418925229
NCBG1_NCSU11,21.679202207904808,0.5833333333333333,2,0.07656442023642913,35.05733909288419,35,0.418925229
NCBG1_NCSU2,25.991429367457325,0.6428571428571428,0,0.13285068881660278,34.46958429195797,5,0.418925229
NCBG1_NCSU3,30.639411027627602,0.8333333333333334,2,0.14233830598918712,34.60347063873338,5,0.418925229
NCBG1_NCSU9,24.02651137597378,0.5833333333333333,2,0.11469633896743096,34.45326692361003,10,0.418925229
NCBG1_UNC13,26.527006101705613,0.7142857142857143,1,0.12728730283021478,1.9313789581823861,25,0.350667693
NCBG1_UNC14,27.787068303509358,0.7142857142857143,2,0.13270850121229133,1.917302883387854,15,0.350667693
NCBG1_UNC3,24.415129001185804,0.75,2,0.1217864108402869,1.9579109914841137,15,0.350667693
NCBG1_UNC4,27.94217438331999,0.75,1,0.13884962725995598,1.9383585943054595,5,0.350667693
NCBG1_UNC8,23.156159128452774,0.6923076923076923,1,0.1489446428697723,2.002504287375612,35,0.350667693
NCBG4_NCBG5,20.90344485052329,0.5,1,0.08542258920694454,0.1349588653339223,5,0
NCBG4_NCBG6,25.567222935509434,0.6842105263157895,1,0.11800325117171387,0.22070780695982564,15,0
NCBG4_NCBG8,24.776487948587647,0.6,0,0.15518819423026645,0.1595426414292095,0,0
NCBG4_NCSU10,22.987325037501442,0.5625,1,0.12135445029480252,35.020359494936564,0,0.418925229
NCBG4_NCSU11,23.839857367863104,0.5882352941176471,1,0.1544901043066753,34.99047633194294,25,0.418925229
NCBG4_NCSU2,20.955774875306957,0.47058823529411764,1,0.21077637288684895,34.40511318051713,15,0.418925229
NCBG4_NCSU3,28.64436292971181,0.6666666666666667,1,0.22026399005943328,34.539103465227406,15,0.418925229
NCBG4_NCSU9,25.008731097033408,0.5882352941176471,1,0.19262202303767714,34.38702470864993,20,0.418925229
NCBG4_UNC13,28.86743091673205,0.6111111111111112,0,0.20521298690046097,2.0202748257256866,15,0.350667693
NCBG4_UNC14,25.15078018582382,0.5294117647058824,1,0.21063418528253752,2.0142151785062383,5,0.350667693
NCBG4_UNC3,24.19784536686074,0.7058823529411764,1,0.19971209491053307,2.041220635908555,5,0.350667693
NCBG4_UNC4,28.710709936864756,0.65,2,0.21677531133020217,2.022656160803413,15,0.350667693
NCBG4_UNC8,23.837451466395496,0.5,2,0.2268703269400185,2.0923561089690272,25,0.350667693
NCBG5_NCBG6,18.474316671098673,0.6428571428571428,0,0.03258066196476933,0.0860836970255815,10,0
NCBG5_NCBG8,18.177751367122244,0.5,1,0.06976560502332191,0.0853649304235182,5,0
NCBG5_NCSU10,12.374943980771167,0.30000000000000004,0,0.03593186108785798,35.101586041318654,5,0.418925229
NCBG5_NCSU11,18.28831683638322,0.5,0,0.06906751509973078,35.07176877260512,20,0.418925229
NCBG5_NCSU2,17.36983292524406,0.46153846153846156,2,0.1253537836799044,34.488331104544166,20,0.418925229
NCBG5_NCSU3,23.3474287872543,0.7058823529411764,0,0.13484140085248877,34.62240237813917,20,0.418925229
NCBG5_NCSU9,16.18946462342775,0.36363636363636365,0,0.1071994338307326,34.4688257850791,25,0.418925229
NCBG5_UNC13,21.549995153029016,0.5384615384615384,1,0.11979039769351643,1.9667575858569044,10,0.350667693
NCBG5_UNC14,21.57347820691026,0.5384615384615384,0,0.12521159607559298,1.9693129211130123,0,0.350667693
NCBG5_UNC3,15.307588885802842,0.5454545454545454,0,0.11428950570358853,1.9820111123909592,0,0.350667693
NCBG5_UNC4,22.031100264406565,0.6,3,0.1313527221232576,1.9644877804552916,20,0.350667693
NCBG5_UNC8,18.497710241009283,0.5,3,0.14144773773307395,2.0395639563723105,20,0.350667693
NCBG6_NCBG8,20.31911821018361,0.7692307692307692,1,0.03718494305855258,0.1279960713314778,15,0
NCBG6_NCSU10,19.359017488164188,0.7142857142857143,0,0.003351199123088648,35.145514960347384,15,0.418925229
NCBG6_NCSU11,24.977643787192477,0.8125,0,0.03648685313496144,35.11574303794696,10,0.418925229
NCBG6_NCSU2,25.411044761637985,0.6,2,0.09277312171513508,34.53363079589184,30,0.418925229
NCBG6_NCSU3,30.555661665759175,0.7894736842105263,0,0.10226073888771943,34.667757030571316,30,0.418925229
NCBG6_NCSU9,22.849221213674483,0.7333333333333334,0,0.07461877186596327,34.513152300238396,35,0.418925229
NCBG6_UNC13,21.536810644433487,0.5714285714285714,1,0.08720973572874709,1.946105103629256,0,0.350667693
NCBG6_UNC14,25.755086927267815,0.75,0,0.09263093411082365,1.9545298226281014,10,0.350667693
NCBG6_UNC3,21.319119809763478,0.7857142857142857,0,0.08170884373881919,1.957391496657766,10,0.350667693
NCBG6_UNC4,22.279497540521753,0.625,3,0.09877206015848827,1.9406288206547684,30,0.350667693
NCBG6_UNC8,20.830524860576208,0.6428571428571428,3,0.10886707576830461,2.019251809901082,10,0.350667693
NCBG8_NCSU10,17.66352212024698,0.4444444444444444,1,0.03383374393546393,35.169611767165875,0,0.418925229
NCBG8_NCSU11,20.15135785277811,0.5,1,6.980899235911409e-4,35.13976297984445,25,0.418925229
NCBG8_NCSU2,22.62474561901188,0.6923076923076923,1,0.0555881786565825,34.55538682566562,15,0.418925229
NCBG8_NCSU3,25.69666141927437,0.7333333333333334,1,0.06507579582916685,34.68941804604926,15,0.418925229
NCBG8_NCSU9,19.342626063586934,0.5,1,0.03743382880741069,34.53657490815856,20,0.418925229
NCBG8_UNC13,18.782193734431694,0.5454545454545454,0,0.050024792670194516,1.8876986441356332,15,0.350667693
NCBG8_UNC14,21.154311279824253,0.6666666666666667,1,0.055445991052271076,1.8881719061388713,5,0.350667693
NCBG8_UNC3,18.051303261915972,0.5555555555555556,1,0.04452390068026661,1.904596855582664,5,0.350667693
NCBG8_UNC4,22.613936126298064,0.7142857142857143,2,0.061587117099935695,1.886750597599502,15,0.350667693
NCBG8_UNC8,14.17938505280548,0.5,2,0.07168213270975204,1.960338214202588,25,0.350667693
NCSU10_NCSU11,14.337414162600282,0.30000000000000004,0,0.03313565401187279,0.03674708650480605,25,0
NCSU10_NCSU2,19.558546115222374,0.5384615384615384,2,0.08942192259204643,0.8918988207101239,15,0
NCSU10_NCSU3,20.108021574042425,0.6,0,0.09890953976463078,0.8279645289248494,15,0
NCSU10_NCSU9,12.913916184360822,0.30000000000000004,0,0.07126757274287462,0.6596884193889878,20,0
NCSU10_UNC13,16.883969206031608,0.5,1,0.08385853660565844,37.000356705247626,15,0.06825753600000001
NCSU10_UNC14,17.46891763178199,0.5,0,0.08927973498773499,36.96379598704571,5,0.06825753600000001
NCSU10_UNC3,16.99215878690399,0.5,0,0.07835764461573055,37.036878961205836,5,0.06825753600000001
NCSU10_UNC4,19.505787188870006,0.5714285714285714,3,0.09542086103539962,37.015970688789885,15,0.06825753600000001
NCSU10_UNC8,19.383914192318585,0.5833333333333333,3,0.10551587664521597,37.068273191015415,25,0.06825753600000001
NCSU11_NCSU2,20.67139565536053,0.5714285714285714,2,0.05628626858017364,0.8557670214198025,40,0
NCSU11_NCSU3,19.4785718388618,0.5333333333333333,0,0.06577388575275799,0.7931675668279455,40,0
NCSU11_NCSU9,14.09692365536147,0.36363636363636365,0,0.03813191873100183,0.6251634785034399,45,0
NCSU11_UNC13,17.134469877164438,0.41666666666666663,1,0.050722882593785656,36.97023649230014,10,0.06825753600000001
NCSU11_UNC14,18.999665702602837,0.5384615384615384,0,0.056144080975862216,36.93360101354003,20,0.06825753600000001
NCSU11_UNC3,17.341560764166314,0.5454545454545454,0,0.04522199060385775,37.00680853249241,20,0.06825753600000001
NCSU11_UNC4,20.542536172623596,0.6,3,0.062285207023526835,36.98589254563385,40,0.06825753600000001
NCSU11_UNC8,20.228931872747665,0.5,3,0.07238022263334318,37.038137083761605,0,0.06825753600000001
NCSU2_NCSU3,19.0320088008799,0.4,2,0.009487617172584352,0.13659001561164044,0,0
NCSU2_NCSU9,19.576904554891513,0.5714285714285714,2,0.01815434984917181,0.4572512469745342,5,0
NCSU2_UNC13,23.726685143332823,0.5,1,0.005563385986387981,36.37756774116569,30,0.06825753600000001
NCSU2_UNC14,16.985190130860868,0.3846153846153846,2,1.4218760431142384e-4,36.33872472649614,20,0.06825753600000001
NCSU2_UNC3,19.087784348921947,0.7142857142857143,2,0.011064277976315885,36.415605933506335,20,0.06825753600000001
NCSU2_UNC4,25.28872806530221,0.6470588235294117,1,0.005998938443353197,36.3944651038628,0,0.06825753600000001
NCSU2_UNC8,17.229091700334905,0.33333333333333337,1,0.016093954053169532,36.44498826962988,40,0.06825753600000001
NCSU3_NCSU9,19.69065785868057,0.625,0,0.02764196702175616,0.5076134799627858,5,0
NCSU3_UNC13,23.469841493218784,0.5625,1,0.015051003158972334,36.51122027595943,30,0.06825753600000001
NCSU3_UNC14,19.042389956902326,0.4666666666666667,0,0.009629804776895776,36.47227509593296,20,0.06825753600000001
NCSU3_UNC3,22.307677343865922,0.75,0,0.020551895148900236,36.549325092479435,20,0.06825753600000001
NCSU3_UNC4,22.154834382460436,0.6111111111111112,3,0.0034886787292311558,36.528174207843776,0,0.06825753600000001
NCSU3_UNC8,24.657212255921692,0.5333333333333333,3,0.00660633688058518,36.57861824701187,40,0.06825753600000001
NCSU9_UNC13,15.4367596602177,0.41666666666666663,1,0.012590963862783827,36.364960236205356,35,0.06825753600000001
NCSU9_UNC14,16.464217739610923,0.41666666666666663,0,0.018012162244860384,36.327767207744195,25,0.06825753600000001
NCSU9_UNC3,16.393676760179872,0.5454545454545454,0,0.007090071872855923,36.40190615022756,25,0.06825753600000001
NCSU9_UNC4,17.922751236770445,0.5,3,0.024153288292525006,36.38093224725387,5,0.06825753600000001
NCSU9_UNC8,18.92291101102348,0.5,3,0.03424830390234134,36.432741103657044,45,0.06825753600000001
UNC13_UNC14,17.593063302833894,0.46153846153846156,1,0.005421198382076557,0.1366162528066823,10,0
UNC13_UNC3,21.262276763877523,0.6923076923076923,1,0.005500891989927904,0.09470159435091448,10,0
UNC13_UNC4,18.98532667946656,0.5333333333333333,2,0.011562324429741177,0.07546324413889045,30,0
UNC13_UNC8,15.917911247728844,0.2727272727272727,2,0.021657340039557514,0.0734418295909604,10,0
UNC14_UNC3,21.20798869202684,0.6923076923076923,0,0.010922090372004463,0.23090147178893916,0,0
UNC14_UNC4,21.549457188404237,0.5333333333333333,3,0.006141126047664621,0.21197592698649426,20,0
UNC14_UNC8,17.59232243417041,0.41666666666666663,3,0.016236141657480958,0.14728946937161444,20,0
UNC3_UNC4,19.62400928377774,0.6428571428571428,3,0.017063216419669083,0.024902789161205627,20,0
UNC3_UNC8,19.69431547051947,0.6666666666666667,3,0.02715823202948542,0.11961051289138493,20,0
UNC4_UNC8,22.564732087701394,0.6,0,0.010095015609816337,0.11449547727438696,40,0
